Country,Region,Cluster,State,Branch Code,Branch Name,Sales Head,Employee ID,Employee Name,Designation,Month,Product Category,Product Subcategory,Product,Target Units,Actual Units,Target Sales Value (INR),Actual Sales Value (INR),Achievement %,Leads Generated,Conversions,Conversion Rate %,Customer Calls,Customer Meetings,Average Ticket Size (INR),Estimated Revenue (INR),Estimated Incentive (INR),Quality Score %,Attrition Flag,Variance to Target (INR),Sales per Call (INR),Sales per Meeting (INR),Lead-to-Conversion %,Target Status
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0081,Employee 081,Sales Officer,Feb-2026,Cards,Cards,Debit Card,26,28,"366,009.98","367,071.49",100.29,168,38,22.62,140,31,"13,109.70","14,682.86",988.22,86.65,No,"1,061.52","2,621.94","11,841.02",0.23,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0081,Employee 081,Sales Officer,Mar-2026,Cards,Cards,Debit Card,32,33,"378,115.28","368,726.55",97.52,198,25,12.63,141,47,"11,173.53","14,749.06",995.59,85.73,No,"-9,388.74","2,615.08","7,845.25",0.13,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0081,Employee 081,Sales Officer,Apr-2026,Cards,Cards,Debit Card,28,27,"325,336.89","320,714.04",98.58,162,49,30.25,166,30,"11,878.30","12,828.56",593.43,95.81,No,"-4,622.85","1,932.01","10,690.47",0.30,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0081,Employee 081,Sales Officer,May-2026,Investments,Investments,Mutual Fund,7,10,"2,021,759.10","3,025,178.24",149.63,50,15,30.00,93,41,"302,517.82","302,517.82","17,831.79",90.09,No,"1,003,419.14","32,528.80","73,784.84",0.30,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0081,Employee 081,Sales Officer,Jun-2026,Investments,Investments,Fixed Deposit,13,11,"2,896,552.25","2,674,309.92",92.33,44,15,34.09,165,40,"243,119.08","187,201.69","13,182.74",85.17,No,"-222,242.33","16,207.94","66,857.75",0.34,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0082,Employee 082,Senior Sales Officer,Jan-2026,Cards,Cards,Credit Card,20,13,"836,158.90","520,063.61",62.20,78,21,26.92,171,25,"40,004.89","62,407.63","5,212.26",96.55,No,"-316,095.29","3,041.31","20,802.54",0.27,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0082,Employee 082,Senior Sales Officer,Feb-2026,Cards,Cards,Credit Card,18,20,"799,654.48","924,019.22",115.55,100,29,29.00,112,34,"46,200.96","110,882.31","4,701.06",95.50,No,"124,364.74","8,250.17","27,177.04",0.29,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0082,Employee 082,Senior Sales Officer,Mar-2026,CASA,Accounts,Current Account,13,13,"2,768,747.82","2,845,734.77",102.78,52,17,32.69,79,26,"218,902.67","284,573.48","18,177.88",83.35,Yes,"76,986.94","36,021.96","109,451.34",0.33,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0082,Employee 082,Senior Sales Officer,Apr-2026,Cards,Cards,Credit Card,19,23,"953,874.25","1,155,228.60",121.11,92,17,18.48,84,30,"50,227.33","138,627.43","5,876.12",91.71,No,"201,354.35","13,752.72","38,507.62",0.18,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0082,Employee 082,Senior Sales Officer,May-2026,Loans,Retail Lending,Home Loan,4,3,"9,103,907.46","9,095,280.46",99.91,12,2,16.67,115,39,"3,031,760.15","727,622.44","67,397.65",90.60,No,"-8,627.00","79,089.40","233,212.32",0.17,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0082,Employee 082,Senior Sales Officer,Jun-2026,Loans,Retail Lending,Auto Loan,5,3,"1,662,903.71","1,055,207.76",63.46,18,2,11.11,127,45,"351,735.92","94,968.70","7,399.28",96.65,No,"-607,695.95","8,308.72","23,449.06",0.11,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0083,Employee 083,Relationship Manager,Jan-2026,Investments,Investments,Fixed Deposit,16,19,"2,720,499.09","3,219,532.77",118.34,95,24,25.26,173,43,"169,449.09","225,367.29","9,251.30",94.46,No,"499,033.68","18,610.02","74,872.86",0.25,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0083,Employee 083,Relationship Manager,Feb-2026,Cards,Cards,Credit Card,20,11,"1,025,970.91","562,549.19",54.83,33,8,24.24,161,22,"51,140.84","67,505.90","5,704.32",90.39,No,"-463,421.72","3,494.09","25,570.42",0.24,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0083,Employee 083,Relationship Manager,Mar-2026,Cards,Cards,Debit Card,31,22,"329,610.42","249,686.98",75.75,110,37,33.64,143,39,"11,349.41","9,987.48",462.81,94.86,No,"-79,923.44","1,746.06","6,402.23",0.34,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0083,Employee 083,Relationship Manager,Apr-2026,Investments,Investments,Fixed Deposit,15,19,"3,301,012.43","3,981,860.59",120.63,57,13,22.81,93,34,"209,571.61","278,730.24","21,859.93",91.81,No,"680,848.16","42,815.71","117,113.55",0.23,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0083,Employee 083,Relationship Manager,May-2026,CASA,Accounts,Savings Account,37,42,"1,098,382.40","1,302,476.65",118.58,126,41,32.54,134,38,"31,011.35","104,198.13","5,069.70",83.57,No,"204,094.25","9,719.98","34,275.70",0.33,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0083,Employee 083,Relationship Manager,Jun-2026,Investments,Investments,Mutual Fund,8,6,"1,666,824.88","1,495,796.97",89.74,30,8,26.67,80,15,"249,299.49","149,579.70","12,757.60",83.52,No,"-171,027.91","18,697.46","99,719.80",0.27,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0084,Employee 084,Sales Officer,Jan-2026,Loans,Retail Lending,Personal Loan,11,6,"4,090,500.76","2,601,100.73",63.59,24,7,29.17,140,46,"433,516.79","286,121.08","28,068.37",85.96,No,"-1,489,400.03","18,579.29","56,545.67",0.29,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0084,Employee 084,Sales Officer,Feb-2026,Loans,Retail Lending,Home Loan,3,3,"7,406,145.42","8,060,535.88",108.84,18,2,11.11,158,30,"2,686,845.29","644,842.87","42,157.64",78.36,No,"654,390.45","51,016.05","268,684.53",0.11,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0084,Employee 084,Sales Officer,Mar-2026,Loans,Retail Lending,Personal Loan,9,9,"3,956,773.55","4,014,750.66",101.47,54,9,16.67,151,30,"446,083.41","441,622.57","35,042.42",81.72,No,"57,977.11","26,587.75","133,825.02",0.17,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0084,Employee 084,Sales Officer,Apr-2026,Loans,Retail Lending,Auto Loan,6,5,"1,427,484.12","1,314,348.75",92.07,15,2,13.33,117,28,"262,869.75","118,291.39","11,686.87",79.33,Yes,"-113,135.37","11,233.75","46,941.03",0.13,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0084,Employee 084,Sales Officer,May-2026,Cards,Cards,Debit Card,33,25,"383,296.25","293,738.86",76.63,75,16,21.33,81,49,"11,749.55","11,749.55",874.24,82.86,No,"-89,557.39","3,626.41","5,994.67",0.21,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0084,Employee 084,Sales Officer,Jun-2026,Investments,Investments,Fixed Deposit,14,16,"3,338,116.61","3,692,947.00",110.63,48,12,25.00,147,39,"230,809.19","258,506.29","14,328.78",78.63,No,"354,830.38","25,122.09","94,690.95",0.25,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0085,Employee 085,Sales Officer,Jan-2026,Loans,Retail Lending,Home Loan,4,2,"7,824,329.81","6,035,681.55",77.14,10,3,30.00,175,32,"3,017,840.78","482,854.52","45,753.51",90.52,No,"-1,788,648.26","34,489.61","188,615.05",0.30,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0085,Employee 085,Sales Officer,Feb-2026,Insurance,Insurance,General Insurance,9,12,"393,834.95","594,724.43",151.01,36,5,13.89,100,23,"49,560.37","83,261.42","3,639.00",82.16,No,"200,889.48","5,947.24","25,857.58",0.14,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0085,Employee 085,Sales Officer,Mar-2026,Loans,Retail Lending,Personal Loan,10,9,"4,335,726.07","3,695,556.60",85.24,36,7,19.44,72,18,"410,617.40","406,511.23","26,410.89",84.51,No,"-640,169.47","51,327.18","205,308.70",0.19,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0085,Employee 085,Sales Officer,Apr-2026,Investments,Investments,Mutual Fund,8,10,"1,661,602.43","2,101,277.96",126.46,30,6,20.00,113,24,"210,127.80","210,127.80","17,632.32",94.14,No,"439,675.52","18,595.38","87,553.25",0.20,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0085,Employee 085,Sales Officer,May-2026,Insurance,Insurance,General Insurance,8,8,"461,102.06","442,670.89",96.00,40,9,22.50,93,20,"55,333.86","61,973.92","5,440.28",99.56,No,"-18,431.16","4,759.90","22,133.54",0.22,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0085,Employee 085,Sales Officer,Jun-2026,Investments,Investments,Fixed Deposit,13,14,"3,369,194.99","3,600,321.96",106.86,84,11,13.10,115,36,"257,165.85","252,022.54","14,271.70",94.04,No,"231,126.97","31,307.15","100,008.94",0.13,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0086,Employee 086,Sales Officer,Jan-2026,Investments,Investments,Mutual Fund,9,11,"1,633,867.04","2,086,386.46",127.70,55,11,20.00,148,22,"189,671.50","208,638.65","16,980.57",90.00,Yes,"452,519.42","14,097.21","94,835.75",0.20,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0086,Employee 086,Sales Officer,Feb-2026,Investments,Investments,Fixed Deposit,13,16,"3,225,489.75","4,245,975.72",131.64,48,10,20.83,152,47,"265,373.48","297,218.30","16,044.18",69.66,No,"1,020,485.97","27,934.05","90,339.91",0.21,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0086,Employee 086,Sales Officer,Mar-2026,Investments,Investments,Fixed Deposit,14,12,"2,612,377.00","2,328,074.78",89.12,36,6,16.67,82,42,"194,006.23","162,965.23","13,062.66",80.55,No,"-284,302.22","28,391.16","55,430.35",0.17,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0086,Employee 086,Sales Officer,Apr-2026,Investments,Investments,Recurring Deposit,20,18,"742,437.34","690,051.63",92.94,108,25,23.15,107,16,"38,336.20","41,403.10","3,933.52",88.91,No,"-52,385.71","6,449.08","43,128.23",0.23,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0086,Employee 086,Sales Officer,May-2026,Cards,Cards,Credit Card,15,17,"823,785.72","938,059.24",113.87,68,13,19.12,75,40,"55,179.96","112,567.11","8,102.95",98.27,No,"114,273.52","12,507.46","23,451.48",0.19,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0086,Employee 086,Sales Officer,Jun-2026,Cards,Cards,Credit Card,16,15,"1,016,082.61","982,029.08",96.65,60,17,28.33,78,29,"65,468.61","117,843.49","8,024.91",94.54,No,"-34,053.53","12,590.12","33,863.07",0.28,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0087,Employee 087,Senior Sales Officer,Jan-2026,Investments,Investments,Fixed Deposit,13,14,"3,436,118.31","4,046,325.06",117.76,84,22,26.19,88,17,"289,023.22","283,242.75","18,634.73",69.64,No,"610,206.75","45,980.97","238,019.12",0.26,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0087,Employee 087,Senior Sales Officer,Feb-2026,Investments,Investments,Mutual Fund,8,5,"1,949,483.54","1,382,709.13",70.93,25,5,20.00,81,27,"276,541.83","138,270.91","9,754.94",93.12,No,"-566,774.41","17,070.48","51,211.45",0.20,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0087,Employee 087,Senior Sales Officer,Mar-2026,Insurance,Insurance,Life Insurance,7,9,"639,537.06","829,070.93",129.64,36,4,11.11,164,30,"92,118.99","149,232.77","13,843.37",83.10,Yes,"189,533.87","5,055.31","27,635.70",0.11,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0087,Employee 087,Senior Sales Officer,Apr-2026,Loans,Retail Lending,Personal Loan,8,9,"4,040,549.57","5,291,669.83",130.96,27,3,11.11,122,17,"587,963.31","582,083.68","45,393.86",91.69,No,"1,251,120.26","43,374.34","311,274.70",0.11,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0087,Employee 087,Senior Sales Officer,May-2026,Cards,Cards,Credit Card,17,19,"1,020,731.29","1,168,475.93",114.47,114,14,12.28,97,31,"61,498.73","140,217.11","13,245.70",92.05,No,"147,744.64","12,046.14","37,692.77",0.12,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0087,Employee 087,Senior Sales Officer,Jun-2026,Loans,Retail Lending,Home Loan,3,3,"8,607,169.03","10,834,830.23",125.88,9,1,11.11,80,19,"3,611,610.08","866,786.42","37,264.54",84.17,No,"2,227,661.20","135,435.38","570,254.22",0.11,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0088,Employee 088,Sales Officer,Jan-2026,CASA,Accounts,Savings Account,40,33,"1,213,129.34","1,007,717.34",83.07,99,12,12.12,174,41,"30,536.89","80,617.39","7,734.11",77.27,No,"-205,412.00","5,791.48","24,578.47",0.12,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0088,Employee 088,Sales Officer,Feb-2026,Loans,Retail Lending,Auto Loan,6,6,"1,702,579.00","1,982,876.05",116.46,36,9,25.00,71,46,"330,479.34","178,458.84","9,388.99",87.07,No,"280,297.04","27,927.83","43,106.00",0.25,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0088,Employee 088,Sales Officer,Mar-2026,Loans,Retail Lending,Personal Loan,11,8,"4,652,706.92","3,200,321.73",68.78,40,10,25.00,163,19,"400,040.22","352,035.39","26,436.40",91.31,No,"-1,452,385.19","19,633.88","168,437.99",0.25,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0088,Employee 088,Sales Officer,Apr-2026,Insurance,Insurance,General Insurance,11,12,"450,252.39","504,075.82",111.95,48,15,31.25,157,34,"42,006.32","70,570.62","5,135.77",91.47,No,"53,823.44","3,210.67","14,825.76",0.31,Achieved
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0088,Employee 088,Sales Officer,May-2026,Investments,Investments,Mutual Fund,7,6,"1,585,021.55","1,385,871.28",87.44,24,6,25.00,165,29,"230,978.55","138,587.13","7,486.67",88.56,No,"-199,150.26","8,399.22","47,788.66",0.25,Below Target
India,South,Bengaluru Cluster,Karnataka,KA001,Bengaluru MG Road,Arjun Rao,EMP0088,Employee 088,Sales Officer,Jun-2026,Cards,Cards,Credit Card,19,24,"868,978.65","1,091,368.27",125.59,72,10,13.89,85,49,"45,473.68","130,964.19","6,502.58",82.70,No,"222,389.62","12,839.63","22,272.82",0.14,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0089,Employee 089,Relationship Manager,Jan-2026,CASA,Accounts,Savings Account,33,14,"1,210,536.28","549,574.26",45.40,42,9,21.43,146,32,"39,255.30","43,965.94","3,052.06",85.15,No,"-660,962.02","3,764.21","17,174.20",0.21,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0089,Employee 089,Relationship Manager,Feb-2026,Cards,Cards,Debit Card,33,50,"373,736.44","621,438.13",166.28,200,60,30.00,170,48,"12,428.76","24,857.53","1,492.51",97.23,No,"247,701.69","3,655.52","12,946.63",0.30,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0089,Employee 089,Relationship Manager,Mar-2026,Investments,Investments,Fixed Deposit,16,14,"2,703,484.24","2,448,577.75",90.57,42,5,11.90,85,49,"174,898.41","171,400.44","12,451.65",89.64,No,"-254,906.50","28,806.80","49,970.97",0.12,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0089,Employee 089,Relationship Manager,Apr-2026,Investments,Investments,Mutual Fund,7,8,"1,680,180.57","1,981,579.68",117.94,32,7,21.88,89,39,"247,697.46","198,157.97","10,375.41",79.53,No,"301,399.11","22,264.94","50,809.74",0.22,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0089,Employee 089,Relationship Manager,May-2026,Cards,Cards,Credit Card,17,23,"917,209.02","1,171,063.08",127.68,92,23,25.00,178,40,"50,915.79","140,527.57","12,520.73",85.06,No,"253,854.06","6,579.01","29,276.58",0.25,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0089,Employee 089,Relationship Manager,Jun-2026,Cards,Cards,Debit Card,28,37,"392,620.73","483,230.23",123.08,111,26,23.42,105,38,"13,060.28","19,329.21","1,867.70",81.88,Yes,"90,609.50","4,602.19","12,716.58",0.23,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0090,Employee 090,Sales Officer,Jan-2026,Loans,Retail Lending,Home Loan,4,2,"8,905,199.61","5,602,245.43",62.91,12,3,25.00,155,33,"2,801,122.72","448,179.63","23,361.30",90.33,No,"-3,302,954.17","36,143.52","169,765.01",0.25,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0090,Employee 090,Sales Officer,Feb-2026,Investments,Investments,Recurring Deposit,16,16,"626,765.50","607,351.40",96.90,48,7,14.58,98,40,"37,959.46","36,441.08","2,143.05",98.43,No,"-19,414.10","6,197.46","15,183.79",0.15,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0090,Employee 090,Sales Officer,Mar-2026,Loans,Retail Lending,Home Loan,4,4,"9,269,656.04","10,785,427.36",116.35,24,8,33.33,77,43,"2,696,356.84","862,834.19","40,622.55",87.01,No,"1,515,771.32","140,070.49","250,823.89",0.33,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0090,Employee 090,Sales Officer,Apr-2026,CASA,Accounts,Current Account,13,12,"2,256,162.95","2,289,735.33",101.49,60,7,11.67,147,42,"190,811.28","228,973.53","18,500.67",85.39,No,"33,572.38","15,576.43","54,517.51",0.12,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0090,Employee 090,Sales Officer,May-2026,Investments,Investments,Fixed Deposit,16,13,"2,689,307.43","2,145,178.93",79.77,52,14,26.92,138,18,"165,013.76","150,162.53","6,562.17",90.91,No,"-544,128.50","15,544.77","119,176.61",0.27,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0090,Employee 090,Sales Officer,Jun-2026,Insurance,Insurance,General Insurance,11,9,"451,611.72","393,408.01",87.11,45,14,31.11,81,16,"43,712.00","55,077.12","3,256.66",89.06,No,"-58,203.70","4,856.89","24,588.00",0.31,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0091,Employee 091,Sales Officer,Jan-2026,Cards,Cards,Debit Card,27,25,"299,148.07","272,603.20",91.13,150,22,14.67,151,38,"10,904.13","10,904.13",892.46,81.82,No,"-26,544.87","1,805.32","7,173.77",0.15,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0091,Employee 091,Sales Officer,Feb-2026,CASA,Accounts,Current Account,13,9,"2,195,224.67","1,822,916.05",83.04,54,15,27.78,92,35,"202,546.23","182,291.61","17,354.60",90.59,No,"-372,308.62","19,814.30","52,083.32",0.28,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0091,Employee 091,Sales Officer,Mar-2026,Loans,Retail Lending,Personal Loan,10,5,"4,745,410.42","2,575,600.66",54.28,15,3,20.00,160,19,"515,120.13","283,316.07","13,114.74",86.77,No,"-2,169,809.77","16,097.50","135,557.93",0.20,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0091,Employee 091,Sales Officer,Apr-2026,Insurance,Insurance,Life Insurance,6,3,"762,675.24","520,928.86",68.30,18,5,27.78,172,42,"173,642.95","93,767.19","4,016.38",77.85,No,"-241,746.38","3,028.66","12,403.07",0.28,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0091,Employee 091,Sales Officer,May-2026,Cards,Cards,Credit Card,20,26,"914,606.81","1,139,818.77",124.62,104,35,33.65,152,25,"43,839.18","136,778.25","8,913.69",74.97,No,"225,211.96","7,498.81","45,592.75",0.34,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0091,Employee 091,Sales Officer,Jun-2026,Cards,Cards,Debit Card,32,45,"361,205.20","477,358.62",132.16,180,22,12.22,147,39,"10,607.97","19,094.34","1,295.14",90.14,No,"116,153.42","3,247.34","12,239.96",0.12,Achieved
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0092,Employee 092,Sales Officer,Jan-2026,Insurance,Insurance,Life Insurance,6,5,"787,696.15","761,463.01",96.67,20,3,15.00,79,33,"152,292.60","137,063.34","12,485.41",81.66,No,"-26,233.13","9,638.77","23,074.64",0.15,Below Target
India,South,Bengaluru Cluster,Karnataka,KA002,Bengaluru Whitefield,Divya Nair,EMP0092,Employee 092,Sales Officer,Feb-2026,Insurance,Insurance,General Insurance,8,9,"499,080.17","593,743.21",118.97,54,14,25.93,163,16,"65,971.47","83,124.05","7,955.17",87.40,No,"94,663.04","3,642.60","37,108.95",0.26,Achieved
